"Year","Month","Region","Country","Visitors"
"2003","Dec","Americas","USA",26600
"2004","Jan","Americas","USA",26726
"2004","Feb","Americas","USA",29171
"2004","Mar","Americas","USA",28456
"2004","Apr","Americas","USA",23984
"2004","May","Americas","USA",26308
"2004","Jun","Americas","USA",30146
"2004","Jul","Americas","USA",32016
"2004","Aug","Americas","USA",28450
"2004","Sep","Americas","USA",23229
"2004","Oct","Americas","USA",26403
"2004","Nov","Americas","USA",27698
"2004","Dec","Americas","USA",30558
"2005","Jan","Americas","USA",31813
"2005","Feb","Americas","USA",28453
"2005","Mar","Americas","USA",33209
"2005","Apr","Americas","USA",25776
"2005","May","Americas","USA",28910
"2005","Jun","Americas","USA",33215
"2005","Jul","Americas","USA",36069
"2005","Aug","Americas","USA",31816
"2005","Sep","Americas","USA",25977
"2005","Oct","Americas","USA",28775
"2005","Nov","Americas","USA",32993
"2005","Dec","Americas","USA",34349
"2006","Jan","Americas","USA",32807
"2006","Feb","Americas","USA",32611
"2006","Mar","Americas","USA",36044
"2006","Apr","Americas","USA",28940
"2006","May","Americas","USA",30705
"2006","Jun","Americas","USA",36431
"2006","Jul","Americas","USA",39092
"2006","Aug","Americas","USA",33504
"2006","Sep","Americas","USA",29118
"2006","Oct","Americas","USA",29829
"2006","Nov","Americas","USA",35155
"2006","Dec","Americas","USA",35546
"2007","Jan","Americas","USA",36947
"2007","Feb","Americas","USA",30990
"2007","Mar","Americas","USA",38849
"2007","Apr","Americas","USA",30253
"2007","May","Americas","USA",31180
"2007","Jun","Americas","USA",34838
"2007","Jul","Americas","USA",39483
"2007","Aug","Americas","USA",33668
"2007","Sep","Americas","USA",27391
"2007","Oct","Americas","USA",34968
"2007","Nov","Americas","USA",34509
"2007","Dec","Americas","USA",35809
"2008","Jan","Americas","USA",36447
"2008","Feb","Americas","USA",33006
"2008","Mar","Americas","USA",39004
"2008","Apr","Americas","USA",31189
"2008","May","Americas","USA",30862
"2008","Jun","Americas","USA",35304
"2008","Jul","Americas","USA",39087
"2008","Aug","Americas","USA",32440
"2008","Sep","Americas","USA",25160
"2008","Oct","Americas","USA",31842
"2008","Nov","Americas","USA",30713
"2008","Dec","Americas","USA",31577
"2009","Jan","Americas","USA",28845
"2009","Feb","Americas","USA",26724
"2009","Mar","Americas","USA",32022
"2009","Apr","Americas","USA",28287
"2009","May","Americas","USA",26832
"2009","Jun","Americas","USA",32615
"2009","Jul","Americas","USA",37270
"2009","Aug","Americas","USA",32539
"2009","Sep","Americas","USA",25190
"2009","Oct","Americas","USA",32734
"2009","Nov","Americas","USA",34402
"2009","Dec","Americas","USA",33244
"2010","Jan","Americas","USA",35514
"2010","Feb","Americas","USA",31167
"2010","Mar","Americas","USA",37123
"2010","Apr","Americas","USA",33480
"2010","May","Americas","USA",32124
"2010","Jun","Americas","USA",39055
"2010","Jul","Americas","USA",41173
"2010","Aug","Americas","USA",34225
"2010","Sep","Americas","USA",27957
"2010","Oct","Americas","USA",36707
"2010","Nov","Americas","USA",34324
"2010","Dec","Americas","USA",34346
"2011","Jan","Americas","USA",38267
"2011","Feb","Americas","USA",33944
"2011","Mar","Americas","USA",43236
"2011","Apr","Americas","USA",34124
"2011","May","Americas","USA",34105
"2011","Jun","Americas","USA",39712
"2011","Jul","Americas","USA",43187
"2011","Aug","Americas","USA",34221
"2011","Sep","Americas","USA",29821
"2011","Oct","Americas","USA",36840
"2011","Nov","Americas","USA",36701
"2011","Dec","Americas","USA",36418
"2012","Jan","Americas","USA",38922
"2012","Feb","Americas","USA",41970
"2012","Mar","Americas","USA",45720
"2012","Apr","Americas","USA",35169
"2012","May","Americas","USA",36739
"2012","Jun","Americas","USA",43468
"2012","Jul","Americas","USA",44265
"2012","Aug","Americas","USA",36979
"2012","Sep","Americas","USA",32008
"2012","Oct","Americas","USA",38016
"2012","Nov","Americas","USA",40170
"2012","Dec","Americas","USA",43787
"2013","Jan","Americas","USA",45736
"2013","Feb","Americas","USA",40696
"2013","Mar","Americas","USA",46881
"2013","Apr","Americas","USA",38908
"2013","May","Americas","USA",36909
"2013","Jun","Americas","USA",45860
"2013","Jul","Americas","USA",45176
"2013","Aug","Americas","USA",39079
"2013","Sep","Americas","USA",33741
"2013","Oct","Americas","USA",37555
"2013","Nov","Americas","USA",39620
"2013","Dec","Americas","USA",41785
"2014","Jan","Americas","USA",43746
"2014","Feb","Americas","USA",44052
"2014","Mar","Americas","USA",49729
"2014","Apr","Americas","USA",36594
"2014","May","Americas","USA",35355
"2014","Jun","Americas","USA",41609
"2014","Jul","Americas","USA",43508
"2014","Aug","Americas","USA",38067
"2014","Sep","Americas","USA",33053
"2014","Oct","Americas","USA",36306
"2014","Nov","Americas","USA",39705
"2014","Dec","Americas","USA",43188
"2015","Jan","Americas","USA",46845
"2015","Feb","Americas","USA",42427
"2015","Mar","Americas","USA",48341
"2015","Apr","Americas","USA",36186
"2015","May","Americas","USA",37116
"2015","Jun","Americas","USA",44919
"1978","Jan","Americas","Canada",1328
"1978","Feb","Americas","Canada",1434
"1978","Mar","Americas","Canada",1662
"1978","Apr","Americas","Canada",1586
"1978","May","Americas","Canada",2025
"1978","Jun","Americas","Canada",1179
"1978","Jul","Americas","Canada",1665
"1978","Aug","Americas","Canada",1247
"1978","Sep","Americas","Canada",1244
"1978","Oct","Americas","Canada",1525
"1978","Nov","Americas","Canada",1792
"1978","Dec","Americas","Canada",1373
"1979","Jan","Americas","Canada",1507
"1979","Feb","Americas","Canada",1615
"1979","Mar","Americas","Canada",1595
"1979","Apr","Americas","Canada",1482
"1979","May","Americas","Canada",1567
"1979","Jun","Americas","Canada",1182
"1979","Jul","Americas","Canada",1450
"1979","Aug","Americas","Canada",1368
"1979","Sep","Americas","Canada",1144
"1979","Oct","Americas","Canada",1474
"1979","Nov","Americas","Canada",1955
"1979","Dec","Americas","Canada",1546
"1980","Jan","Americas","Canada",1601
"1980","Feb","Americas","Canada",2085
"1980","Mar","Americas","Canada",1962
"1980","Apr","Americas","Canada",1618
"1980","May","Americas","Canada",1686
"1980","Jun","Americas","Canada",1359
"1980","Jul","Americas","Canada",1806
"1980","Aug","Americas","Canada",1626
"1980","Sep","Americas","Canada",1301
"1980","Oct","Americas","Canada",1886
"1980","Nov","Americas","Canada",2132
"1980","Dec","Americas","Canada",1813
"1981","Jan","Americas","Canada",2177
"1981","Feb","Americas","Canada",2197
"1981","Mar","Americas","Canada",2444
"1981","Apr","Americas","Canada",2105
"1981","May","Americas","Canada",1827
"1981","Jun","Americas","Canada",1591
"1981","Jul","Americas","Canada",2091
"1981","Aug","Americas","Canada",1751
"1981","Sep","Americas","Canada",1320
"1981","Oct","Americas","Canada",2179
"1981","Nov","Americas","Canada",2400
"1981","Dec","Americas","Canada",2112
"1982","Jan","Americas","Canada",2140
"1982","Feb","Americas","Canada",2411
"1982","Mar","Americas","Canada",2388
"1982","Apr","Americas","Canada",2172
"1982","May","Americas","Canada",2095
"1982","Jun","Americas","Canada",1799
"1982","Jul","Americas","Canada",2238
"1982","Aug","Americas","Canada",1874
"1982","Sep","Americas","Canada",1556
"1982","Oct","Americas","Canada",2198
"1982","Nov","Americas","Canada",2017
"1982","Dec","Americas","Canada",2060
"1983","Jan","Americas","Canada",2446
"1983","Feb","Americas","Canada",2371
"1983","Mar","Americas","Canada",2357
"1983","Apr","Americas","Canada",2297
"1983","May","Americas","Canada",2598
"1983","Jun","Americas","Canada",1968
"1983","Jul","Americas","Canada",2139
"1983","Aug","Americas","Canada",2117
"1983","Sep","Americas","Canada",1716
"1983","Oct","Americas","Canada",2665
"1983","Nov","Americas","Canada",2950
"1983","Dec","Americas","Canada",2218
"1984","Jan","Americas","Canada",2563
"1984","Feb","Americas","Canada",2415
"1984","Mar","Americas","Canada",2542
"1984","Apr","Americas","Canada",2132
"1984","May","Americas","Canada",2140
"1984","Jun","Americas","Canada",1940
"1984","Jul","Americas","Canada",2207
"1984","Aug","Americas","Canada",1968
"1984","Sep","Americas","Canada",1633
"1984","Oct","Americas","Canada",2560
"1984","Nov","Americas","Canada",2639
"1984","Dec","Americas","Canada",2180
"1985","Jan","Americas","Canada",2676
"1985","Feb","Americas","Canada",3157
"1985","Mar","Americas","Canada",3035
"1985","Apr","Americas","Canada",2553
"1985","May","Americas","Canada",2405
"1985","Jun","Americas","Canada",1960
"1985","Jul","Americas","Canada",2584
"1985","Aug","Americas","Canada",2310
"1985","Sep","Americas","Canada",1933
"1985","Oct","Americas","Canada",2989
"1985","Nov","Americas","Canada",3013
"1985","Dec","Americas","Canada",2413
"1986","Jan","Americas","Canada",2891
"1986","Feb","Americas","Canada",2765
"1986","Mar","Americas","Canada",3275
"1986","Apr","Americas","Canada",2420
"1986","May","Americas","Canada",2129
"1986","Jun","Americas","Canada",1973
"1986","Jul","Americas","Canada",2456
"1986","Aug","Americas","Canada",2354
"1986","Sep","Americas","Canada",1862
"1986","Oct","Americas","Canada",3412
"1986","Nov","Americas","Canada",4203
"1986","Dec","Americas","Canada",2895
"1987","Jan","Americas","Canada",3284
"1987","Feb","Americas","Canada",3559
"1987","Mar","Americas","Canada",3730
"1987","Apr","Americas","Canada",2794
"1987","May","Americas","Canada",2564
"1987","Jun","Americas","Canada",2254
"1987","Jul","Americas","Canada",2845
"1987","Aug","Americas","Canada",2608
"1987","Sep","Americas","Canada",2405
"1987","Oct","Americas","Canada",3900
"1987","Nov","Americas","Canada",3718
"1987","Dec","Americas","Canada",2960
"1988","Jan","Americas","Canada",3773
"1988","Feb","Americas","Canada",3835
"1988","Mar","Americas","Canada",4076
"1988","Apr","Americas","Canada",3110
"1988","May","Americas","Canada",2620
"1988","Jun","Americas","Canada",2540
"1988","Jul","Americas","Canada",3846
"1988","Aug","Americas","Canada",3232
"1988","Sep","Americas","Canada",2648
"1988","Oct","Americas","Canada",4178
"1988","Nov","Americas","Canada",4652
"1988","Dec","Americas","Canada",4135
"1989","Jan","Americas","Canada",4689
"1989","Feb","Americas","Canada",5120
"1989","Mar","Americas","Canada",5355
"1989","Apr","Americas","Canada",4339
"1989","May","Americas","Canada",3691
"1989","Jun","Americas","Canada",3658
"1989","Jul","Americas","Canada",4870
"1989","Aug","Americas","Canada",3976
"1989","Sep","Americas","Canada",3470
"1989","Oct","Americas","Canada",4798
"1989","Nov","Americas","Canada",6147
"1989","Dec","Americas","Canada",5131
"1990","Jan","Americas","Canada",5846
"1990","Feb","Americas","Canada",6070
"1990","Mar","Americas","Canada",6748
"1990","Apr","Americas","Canada",4409
"1990","May","Americas","Canada",4609
"1990","Jun","Americas","Canada",3622
"1990","Jul","Americas","Canada",5127
"1990","Aug","Americas","Canada",4202
"1990","Sep","Americas","Canada",3980
"1990","Oct","Americas","Canada",4918
"1990","Nov","Americas","Canada",5809
"1990","Dec","Americas","Canada",5801
"1991","Jan","Americas","Canada",6041
"1991","Feb","Americas","Canada",5108
"1991","Mar","Americas","Canada",5381
"1991","Apr","Americas","Canada",3911
"1991","May","Americas","Canada",3975
"1991","Jun","Americas","Canada",3868
"1991","Jul","Americas","Canada",4864
"1991","Aug","Americas","Canada",4518
"1991","Sep","Americas","Canada",3874
"1991","Oct","Americas","Canada",4860
"1991","Nov","Americas","Canada",5735
"1991","Dec","Americas","Canada",6406
"1992","Jan","Americas","Canada",6833
"1992","Feb","Americas","Canada",6218
"1992","Mar","Americas","Canada",5997
"1992","Apr","Americas","Canada",5202
"1992","May","Americas","Canada",4375
"1992","Jun","Americas","Canada",4087
"1992","Jul","Americas","Canada",4997
"1992","Aug","Americas","Canada",4948
"1992","Sep","Americas","Canada",3758
"1992","Oct","Americas","Canada",5147
"1992","Nov","Americas","Canada",6201
"1992","Dec","Americas","Canada",6146
"1993","Jan","Americas","Canada",6602
"1993","Feb","Americas","Canada",5772
"1993","Mar","Americas","Canada",6046
"1993","Apr","Americas","Canada",4666
"1993","May","Americas","Canada",4624
"1993","Jun","Americas","Canada",4137
"1993","Jul","Americas","Canada",5060
"1993","Aug","Americas","Canada",4840
"1993","Sep","Americas","Canada",4130
"1993","Oct","Americas","Canada",5439
"1993","Nov","Americas","Canada",6264
"1993","Dec","Americas","Canada",6331
"1994","Jan","Americas","Canada",6998
"1994","Feb","Americas","Canada",6433
"1994","Mar","Americas","Canada",7001
"1994","Apr","Americas","Canada",5143
"1994","May","Americas","Canada",4312
"1994","Jun","Americas","Canada",4107
"1994","Jul","Americas","Canada",5128
"1994","Aug","Americas","Canada",4873
"1994","Sep","Americas","Canada",3744
"1994","Oct","Americas","Canada",5159
"1994","Nov","Americas","Canada",6558
"1994","Dec","Americas","Canada",6042
"1995","Jan","Americas","Canada",6000
"1995","Feb","Americas","Canada",5525
"1995","Mar","Americas","Canada",6210
"1995","Apr","Americas","Canada",4604
"1995","May","Americas","Canada",4596
"1995","Jun","Americas","Canada",4167
"1995","Jul","Americas","Canada",5385
"1995","Aug","Americas","Canada",5161
"1995","Sep","Americas","Canada",3770
"1995","Oct","Americas","Canada",4974
"1995","Nov","Americas","Canada",5572
"1995","Dec","Americas","Canada",5905
"1996","Jan","Americas","Canada",6300
"1996","Feb","Americas","Canada",6215
"1996","Mar","Americas","Canada",6922
"1996","Apr","Americas","Canada",4828
"1996","May","Americas","Canada",4341
"1996","Jun","Americas","Canada",4571
"1996","Jul","Americas","Canada",5535
"1996","Aug","Americas","Canada",5544
"1996","Sep","Americas","Canada",4011
"1996","Oct","Americas","Canada",5323
"1996","Nov","Americas","Canada",6133
"1996","Dec","Americas","Canada",5851
"1997","Jan","Americas","Canada",6356
"1997","Feb","Americas","Canada",5934
"1997","Mar","Americas","Canada",6372
"1997","Apr","Americas","Canada",4960
"1997","May","Americas","Canada",4722
"1997","Jun","Americas","Canada",4595
"1997","Jul","Americas","Canada",5077
"1997","Aug","Americas","Canada",5261
"1997","Sep","Americas","Canada",3847
"1997","Oct","Americas","Canada",4110
"1997","Nov","Americas","Canada",5462
"1997","Dec","Americas","Canada",5831
"1998","Jan","Americas","Canada",5985
"1998","Feb","Americas","Canada",5380
"1998","Mar","Americas","Canada",5930
"1998","Apr","Americas","Canada",4725
"1998","May","Americas","Canada",4770
"1998","Jun","Americas","Canada",3965
"1998","Jul","Americas","Canada",4789
"1998","Aug","Americas","Canada",4809
"1998","Sep","Americas","Canada",4306
"1998","Oct","Americas","Canada",5478
"1998","Nov","Americas","Canada",7252
"1998","Dec","Americas","Canada",6877
"1999","Jan","Americas","Canada",7170
"1999","Feb","Americas","Canada",7021
"1999","Mar","Americas","Canada",9431
"1999","Apr","Americas","Canada",5801
"1999","May","Americas","Canada",4945
"1999","Jun","Americas","Canada",4294
"1999","Jul","Americas","Canada",5080
"1999","Aug","Americas","Canada",5495
"1999","Sep","Americas","Canada",4445
"1999","Oct","Americas","Canada",6179
"1999","Nov","Americas","Canada",6377
"1999","Dec","Americas","Canada",6291
"2000","Jan","Americas","Canada",6544
"2000","Feb","Americas","Canada",7412
"2000","Mar","Americas","Canada",7808
"2000","Apr","Americas","Canada",5610
"2000","May","Americas","Canada",4919
"2000","Jun","Americas","Canada",4479
"2000","Jul","Americas","Canada",5430
"2000","Aug","Americas","Canada",5884
"2000","Sep","Americas","Canada",4250
"2000","Oct","Americas","Canada",5851
"2000","Nov","Americas","Canada",6681
"2000","Dec","Americas","Canada",6525
"2001","Jan","Americas","Canada",7071
"2001","Feb","Americas","Canada",6815
"2001","Mar","Americas","Canada",7461
"2001","Apr","Americas","Canada",5537
"2001","May","Americas","Canada",5475
"2001","Jun","Americas","Canada",4652
"2001","Jul","Americas","Canada",5682
"2001","Aug","Americas","Canada",5794
"2001","Sep","Americas","Canada",4576
"2001","Oct","Americas","Canada",4786
"2001","Nov","Americas","Canada",5347
"2001","Dec","Americas","Canada",6077
"2002","Jan","Americas","Canada",6833
"2002","Feb","Americas","Canada",6408
"2002","Mar","Americas","Canada",6751
"2002","Apr","Americas","Canada",4903
"2002","May","Americas","Canada",4788
"2002","Jun","Americas","Canada",4175
"2002","Jul","Americas","Canada",5771
"2002","Aug","Americas","Canada",5611
"2002","Sep","Americas","Canada",4514
"2002","Oct","Americas","Canada",5553
"2002","Nov","Americas","Canada",6043
"2002","Dec","Americas","Canada",6593
"2003","Jan","Americas","Canada",7685
"2003","Feb","Americas","Canada",6208
"2003","Mar","Americas","Canada",5792
"2003","Apr","Americas","Canada",1769
"2003","May","Americas","Canada",1395
"2003","Jun","Americas","Canada",2185
"2003","Jul","Americas","Canada",3495
"2003","Aug","Americas","Canada",3917
"2003","Sep","Americas","Canada",3548
"2003","Oct","Americas","Canada",4202
"2003","Nov","Americas","Canada",5218
"2003","Dec","Americas","Canada",5841
"2004","Jan","Americas","Canada",6859
"2004","Feb","Americas","Canada",6286
"2004","Mar","Americas","Canada",5891
"2004","Apr","Americas","Canada",4829
"2004","May","Americas","Canada",4522
"2004","Jun","Americas","Canada",4516
"2004","Jul","Americas","Canada",5662
"2004","Aug","Americas","Canada",5874
"2004","Sep","Americas","Canada",4456
"2004","Oct","Americas","Canada",5923
"2004","Nov","Americas","Canada",6549
"2004","Dec","Americas","Canada",7509
"2005","Jan","Americas","Canada",8100
"2005","Feb","Americas","Canada",6366
"2005","Mar","Americas","Canada",6608
"2005","Apr","Americas","Canada",5023
"2005","May","Americas","Canada",5212
"2005","Jun","Americas","Canada",4783
"2005","Jul","Americas","Canada",6501
"2005","Aug","Americas","Canada",6723
"2005","Sep","Americas","Canada",4882
"2005","Oct","Americas","Canada",6300
"2005","Nov","Americas","Canada",8281
"2005","Dec","Americas","Canada",8145
"2006","Jan","Americas","Canada",8896
"2006","Feb","Americas","Canada",7818
"2006","Mar","Americas","Canada",8255
"2006","Apr","Americas","Canada",6407
"2006","May","Americas","Canada",5905
"2006","Jun","Americas","Canada",5043
"2006","Jul","Americas","Canada",6967
"2006","Aug","Americas","Canada",6442
"2006","Sep","Americas","Canada",4773
"2006","Oct","Americas","Canada",5996
"2006","Nov","Americas","Canada",7987
"2006","Dec","Americas","Canada",8915
"2007","Jan","Americas","Canada",8510
"2007","Feb","Americas","Canada",8037
"2007","Mar","Americas","Canada",8756
"2007","Apr","Americas","Canada",6559
"2007","May","Americas","Canada",5916
"2007","Jun","Americas","Canada",5279
"2007","Jul","Americas","Canada",6827
"2007","Aug","Americas","Canada",7218
"2007","Sep","Americas","Canada",5148
"2007","Oct","Americas","Canada",7980
"2007","Nov","Americas","Canada",7665
"2007","Dec","Americas","Canada",8732
"2008","Jan","Americas","Canada",8760
"2008","Feb","Americas","Canada",7661
"2008","Mar","Americas","Canada",8239
"2008","Apr","Americas","Canada",6058
"2008","May","Americas","Canada",5699
"2008","Jun","Americas","Canada",5078
"2008","Jul","Americas","Canada",6838
"2008","Aug","Americas","Canada",6026
"2008","Sep","Americas","Canada",4273
"2008","Oct","Americas","Canada",6708
"2008","Nov","Americas","Canada",7040
"2008","Dec","Americas","Canada",7664
"2009","Jan","Americas","Canada",7121
"2009","Feb","Americas","Canada",6443
"2009","Mar","Americas","Canada",7104
"2009","Apr","Americas","Canada",5866
"2009","May","Americas","Canada",4956
"2009","Jun","Americas","Canada",4495
"2009","Jul","Americas","Canada",5732
"2009","Aug","Americas","Canada",5623
"2009","Sep","Americas","Canada",3761
"2009","Oct","Americas","Canada",5752
"2009","Nov","Americas","Canada",6391
"2009","Dec","Americas","Canada",6790
"2010","Jan","Americas","Canada",6860
"2010","Feb","Americas","Canada",6424
"2010","Mar","Americas","Canada",7048
"2010","Apr","Americas","Canada",6734
"2010","May","Americas","Canada",5457
"2010","Jun","Americas","Canada",4969
"2010","Jul","Americas","Canada",6646
"2010","Aug","Americas","Canada",6397
"2010","Sep","Americas","Canada",4337
"2010","Oct","Americas","Canada",6161
"2010","Nov","Americas","Canada",6485
"2010","Dec","Americas","Canada",7624
"2011","Jan","Americas","Canada",7897
"2011","Feb","Americas","Canada",6898
"2011","Mar","Americas","Canada",9415
"2011","Apr","Americas","Canada",7163
"2011","May","Americas","Canada",6116
"2011","Jun","Americas","Canada",5125
"2011","Jul","Americas","Canada",7098
"2011","Aug","Americas","Canada",6399
"2011","Sep","Americas","Canada",4554
"2011","Oct","Americas","Canada",6814
"2011","Nov","Americas","Canada",7843
"2011","Dec","Americas","Canada",7610
"2012","Jan","Americas","Canada",8495
"2012","Feb","Americas","Canada",8303
"2012","Mar","Americas","Canada",9930
"2012","Apr","Americas","Canada",7294
"2012","May","Americas","Canada",6166
"2012","Jun","Americas","Canada",5356
"2012","Jul","Americas","Canada",7346
"2012","Aug","Americas","Canada",6454
"2012","Sep","Americas","Canada",4858
"2012","Oct","Americas","Canada",7002
"2012","Nov","Americas","Canada",7659
"2012","Dec","Americas","Canada",8932
"2013","Jan","Americas","Canada",9798
"2013","Feb","Americas","Canada",8995
"2013","Mar","Americas","Canada",9635
"2013","Apr","Americas","Canada",7769
"2013","May","Americas","Canada",6699
"2013","Jun","Americas","Canada",5748
"2013","Jul","Americas","Canada",7401
"2013","Aug","Americas","Canada",7008
"2013","Sep","Americas","Canada",4937
"2013","Oct","Americas","Canada",7158
"2013","Nov","Americas","Canada",8000
"2013","Dec","Americas","Canada",9537
"2014","Jan","Americas","Canada",10317
"2014","Feb","Americas","Canada",10118
"2014","Mar","Americas","Canada",10905
"2014","Apr","Americas","Canada",6861
"2014","May","Americas","Canada",6803
"2014","Jun","Americas","Canada",5516
"2014","Jul","Americas","Canada",7052
"2014","Aug","Americas","Canada",6641
"2014","Sep","Americas","Canada",5022
"2014","Oct","Americas","Canada",6696
"2014","Nov","Americas","Canada",7662
"2014","Dec","Americas","Canada",9234
"2015","Jan","Americas","Canada",10874
"2015","Feb","Americas","Canada",9915
"2015","Mar","Americas","Canada",10515
"2015","Apr","Americas","Canada",7086
"2015","May","Americas","Canada",6637
"2015","Jun","Americas","Canada",5909
"1978","Jan","Oceania","Australia",28421
"1978","Feb","Oceania","Australia",13982
"1978","Mar","Oceania","Australia",16536
"1978","Apr","Oceania","Australia",16499
"1978","May","Oceania","Australia",20690
"1978","Jun","Oceania","Australia",17915
"1978","Jul","Oceania","Australia",19085
"1978","Aug","Oceania","Australia",20802
"1978","Sep","Oceania","Australia",19622
"1978","Oct","Oceania","Australia",18269
"1978","Nov","Oceania","Australia",14866
"1978","Dec","Oceania","Australia",22197
"1979","Jan","Oceania","Australia",27175
"1979","Feb","Oceania","Australia",13536
"1979","Mar","Oceania","Australia",13494
"1979","Apr","Oceania","Australia",15280
"1979","May","Oceania","Australia",19273
"1979","Jun","Oceania","Australia",16574
"1979","Jul","Oceania","Australia",16105
"1979","Aug","Oceania","Australia",19293
"1979","Sep","Oceania","Australia",18890
"1979","Oct","Oceania","Australia",15967
"1979","Nov","Oceania","Australia",13017
"1979","Dec","Oceania","Australia",17758
"1980","Jan","Oceania","Australia",26663
"1980","Feb","Oceania","Australia",14784
"1980","Mar","Oceania","Australia",15724
"1980","Apr","Oceania","Australia",18424
"1980","May","Oceania","Australia",19606
"1980","Jun","Oceania","Australia",18937
"1980","Jul","Oceania","Australia",21202
"1980","Aug","Oceania","Australia",20401
"1980","Sep","Oceania","Australia",20269
"1980","Oct","Oceania","Australia",21348
"1980","Nov","Oceania","Australia",19458
"1980","Dec","Oceania","Australia",22370
"1981","Jan","Oceania","Australia",26757
"1981","Feb","Oceania","Australia",17795
"1981","Mar","Oceania","Australia",17334
"1981","Apr","Oceania","Australia",18725
"1981","May","Oceania","Australia",20643
"1981","Jun","Oceania","Australia",21782
"1981","Jul","Oceania","Australia",24046
"1981","Aug","Oceania","Australia",22540
"1981","Sep","Oceania","Australia",20311
"1981","Oct","Oceania","Australia",22322
"1981","Nov","Oceania","Australia",22513
"1981","Dec","Oceania","Australia",23841
"1982","Jan","Oceania","Australia",26900
"1982","Feb","Oceania","Australia",17638
"1982","Mar","Oceania","Australia",21105
"1982","Apr","Oceania","Australia",20562
"1982","May","Oceania","Australia",21446
"1982","Jun","Oceania","Australia",28973
"1982","Jul","Oceania","Australia",27156
"1982","Aug","Oceania","Australia",26843
"1982","Sep","Oceania","Australia",23583
"1982","Oct","Oceania","Australia",21460
"1982","Nov","Oceania","Australia",22560
"1982","Dec","Oceania","Australia",23737
"1983","Jan","Oceania","Australia",26526
"1983","Feb","Oceania","Australia",14905
"1983","Mar","Oceania","Australia",19143
"1983","Apr","Oceania","Australia",18387
"1983","May","Oceania","Australia",23422
"1983","Jun","Oceania","Australia",22287
"1983","Jul","Oceania","Australia",22580
"1983","Aug","Oceania","Australia",24729
"1983","Sep","Oceania","Australia",24313
"1983","Oct","Oceania","Australia",22792
"1983","Nov","Oceania","Australia",18031
"1983","Dec","Oceania","Australia",22322
"1984","Jan","Oceania","Australia",26441
"1984","Feb","Oceania","Australia",15901
"1984","Mar","Oceania","Australia",17520
"1984","Apr","Oceania","Australia",20890
"1984","May","Oceania","Australia",26860
"1984","Jun","Oceania","Australia",25808
"1984","Jul","Oceania","Australia",25925
"1984","Aug","Oceania","Australia",30686
"1984","Sep","Oceania","Australia",28651
"1984","Oct","Oceania","Australia",25549
"1984","Nov","Oceania","Australia",23141
"1984","Dec","Oceania","Australia",23769
"1985","Jan","Oceania","Australia",30840
"1985","Feb","Oceania","Australia",18077
"1985","Mar","Oceania","Australia",20781
"1985","Apr","Oceania","Australia",21721
"1985","May","Oceania","Australia",26843
"1985","Jun","Oceania","Australia",25801
"1985","Jul","Oceania","Australia",27202
"1985","Aug","Oceania","Australia",29119
"1985","Sep","Oceania","Australia",29276
"1985","Oct","Oceania","Australia",26611
"1985","Nov","Oceania","Australia",20505
"1985","Dec","Oceania","Australia",24049
"1986","Jan","Oceania","Australia",30773
"1986","Feb","Oceania","Australia",17010
"1986","Mar","Oceania","Australia",22614
"1986","Apr","Oceania","Australia",23443
"1986","May","Oceania","Australia",27530
"1986","Jun","Oceania","Australia",28052
"1986","Jul","Oceania","Australia",28140
"1986","Aug","Oceania","Australia",31533
"1986","Sep","Oceania","Australia",32287
"1986","Oct","Oceania","Australia",27847
"1986","Nov","Oceania","Australia",23205
"1986","Dec","Oceania","Australia",23434
"1987","Jan","Oceania","Australia",31712
"1987","Feb","Oceania","Australia",19215
"1987","Mar","Oceania","Australia",22801
"1987","Apr","Oceania","Australia",24446
"1987","May","Oceania","Australia",24752
"1987","Jun","Oceania","Australia",27587
"1987","Jul","Oceania","Australia",35010
"1987","Aug","Oceania","Australia",28615
"1987","Sep","Oceania","Australia",34304
"1987","Oct","Oceania","Australia",31569
"1987","Nov","Oceania","Australia",23656
"1987","Dec","Oceania","Australia",26511
"1988","Jan","Oceania","Australia",33889
"1988","Feb","Oceania","Australia",20456
"1988","Mar","Oceania","Australia",26811
"1988","Apr","Oceania","Australia",27100
"1988","May","Oceania","Australia",26511
"1988","Jun","Oceania","Australia",31907
"1988","Jul","Oceania","Australia",35725
"1988","Aug","Oceania","Australia",30464
"1988","Sep","Oceania","Australia",35946
"1988","Oct","Oceania","Australia",34012
"1988","Nov","Oceania","Australia",26793
"1988","Dec","Oceania","Australia",31879
"1989","Jan","Oceania","Australia",39146
"1989","Feb","Oceania","Australia",25700
"1989","Mar","Oceania","Australia",34794
"1989","Apr","Oceania","Australia",33289
"1989","May","Oceania","Australia",32007
"1989","Jun","Oceania","Australia",39638
"1989","Jul","Oceania","Australia",45147
"1989","Aug","Oceania","Australia",37501
"1989","Sep","Oceania","Australia",46065
"1989","Oct","Oceania","Australia",43262
"1989","Nov","Oceania","Australia",35795
"1989","Dec","Oceania","Australia",37874
"1990","Jan","Oceania","Australia",45110
"1990","Feb","Oceania","Australia",30222
"1990","Mar","Oceania","Australia",33151
"1990","Apr","Oceania","Australia",38808
"1990","May","Oceania","Australia",33341
"1990","Jun","Oceania","Australia",38633
"1990","Jul","Oceania","Australia",46689
"1990","Aug","Oceania","Australia",37408
